sample_id,label,n_qubits,n_gates,circuit_depth,transpiled_depth,transpiled_gates,n_rotation_gates,n_cnot_gates,n_hadamard_gates,total_rotation_angle,max_rotation_angle,mean_rotation_angle,feature_variance,feature_std,feature_norm_l1,feature_norm_l2,fidelity_with_reference,entanglement_measure,amplitude_variance,phase_variance,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5
20,good,6,1,1,1,1,0,0,0,4.757109794545914,2.0125866566448884,0.792851632424319,0.7044223714954564,0.8392987379327199,4.757109794545914,2.4123218302711233,0.007792559717871423,0.9580727016647497,0.0042759984762412015,3.0848370692600273,0.832869426116284,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,-0.7038860231505885,-0.15337654438725806
21,good,6,1,1,1,1,0,0,0,5.063922321084052,2.0125866566448884,0.8439870535140086,0.5172677019212922,0.7192132520478833,5.063922321084052,2.7161537310180552,0.06614084065250328,0.9444888914876385,0.0048066908039201585,3.279375710222239,-1.6456451802452798,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,-0.1979227955597302,-0.15337654438725806
22,good,6,1,1,1,1,0,0,0,3.9963208642629544,1.9249374589412838,0.666053477377159,0.6480013133162724,0.8049852876396391,3.9963208642629544,2.2227389999846094,0.00042080184599968323,0.9685516022073862,0.003431970128672715,3.091868210915276,0.832869426116284,1.9249374589412838,-0.515580046947248,0.4968730149821544,-0.07268437288872566,-0.15337654438725806
23,good,6,1,1,1,1,0,0,0,5.655659910212041,1.9395630337539331,0.9426099850353401,0.6262981941301272,0.7913900391906176,5.655659910212041,2.9199754329190704,0.043719089580486495,0.9633329932911503,0.004154575062045444,3.3113784706627607,0.832869426116284,1.9249374589412838,1.9395630337539331,0.4968730149821544,0.3080404320311281,-0.15337654438725806
24,good,6,1,1,1,1,0,0,0,3.348462309764168,1.0702757180542026,0.5580770516273613,0.3429888081478361,0.5856524636231253,3.348462309764168,1.5169022180663427,0.001808703070352873,0.9557566363295292,0.004736068223179452,3.7375758519539577,-1.0702757180542026,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.5735458880936577,-0.15337654438725806
25,good,6,1,1,1,1,0,0,0,4.341978910834926,1.9249374589412838,0.723663151805821,0.7212287840111431,0.8492518966779781,4.341978910834926,2.2605963867773,0.014779255331193354,0.96394863226162,0.0037272645445895866,2.9946060896116915,0.832869426116284,1.9249374589412838,-0.515580046947248,0.4968730149821544,-0.41834241946069817,-0.15337654438725806
26,good,6,1,1,1,1,0,0,0,5.249540702012255,2.0125866566448884,0.8749234503353759,0.765899879534698,0.8751570599239304,5.249540702012255,2.595381518574017,0.0888985770036874,0.9618784396825223,0.003963513990428753,3.359840453774139,0.832869426116284,-1.1815281119711945,-0.515580046947248,-2.0125866566448884,-0.553599915945383,-0.15337654438725806
27,good,6,1,1,1,1,0,0,0,4.359832315685555,1.6456451802452798,0.7266387192809258,0.7654261975283819,0.874886391212243,4.359832315685555,2.182787370519459,0.03195441713824036,0.969348020282839,0.0032506596766999065,3.3140214015831635,-1.6456451802452798,1.1751009418244787,-0.515580046947248,0.4968730149821544,-0.3732565872991365,-0.15337654438725806
28,good,6,1,1,1,1,0,0,0,3.3790744709312177,0.832869426116284,0.5631790784885363,0.34820535441898187,0.590089276651408,3.3790744709312177,1.4795233912466392,0.012839248292896044,0.9730398981184298,0.0029076276299826323,3.2779207190241877,0.832869426116284,0.7466229320434472,-0.515580046947248,0.4968730149821544,-0.633752506454826,-0.15337654438725806
29,good,6,1,1,1,1,0,0,0,2.7905378312675637,0.832869426116284,0.46508963854459395,0.2635632267048324,0.5133840927656723,2.7905378312675637,1.2586666911745732,0.013226366559182632,0.9490147856407989,0.004373348438560109,2.9370102281280914,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.25302770153497217,-0.15337654438725806
30,good,6,1,1,1,1,0,0,0,4.356254666519614,2.0125866566448884,0.7260424444199356,0.7819184510378895,0.8842615286429063,4.356254666519614,2.327158955167373,0.017739262067953846,0.9661766539280053,0.00375204487188167,3.4739090011488436,0.832869426116284,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,0.30303089512428794,-0.15337654438725806
31,good,6,1,1,1,1,0,0,0,6.445818227760228,1.9395630337539331,1.074303037960038,1.2578915048530168,1.121557624401447,6.445818227760228,3.1242609381074975,0.010653157688462197,0.9622812556132219,0.003988535917391437,2.668406078107561,-1.247312475651457,1.9249374589412838,1.9395630337539331,0.4968730149821544,0.6837557000441417,-0.15337654438725806
32,good,6,1,1,1,1,0,0,0,4.664621117915543,2.0125866566448884,0.7774368529859238,0.5692324759459811,0.7544749670770934,4.664621117915543,2.4202918794889823,0.010681323736377757,0.9615112832331538,0.003805462049627363,2.7265746860987043,-1.026016528654889,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,0.4182502439816121,-0.15337654438725806
33,good,6,1,1,1,1,0,0,0,2.835531487950039,0.832869426116284,0.47258858132500653,0.26327268269734766,0.5131010453091551,2.835531487950039,1.2684776512347584,0.08305845983020262,0.965456597733005,0.003932093459345332,3.362755421301023,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.29802135821744774,-0.15337654438725806
34,good,6,1,1,1,1,0,0,0,2.3224851203935493,0.832869426116284,0.3870808533989249,0.19852030277561952,0.4455561724133328,2.3224851203935493,1.1345255040078173,0.03850851205966642,0.9605481690629027,0.004391417978640337,2.9454289626885988,0.832869426116284,0.2110254198171579,-0.515580046947248,0.4968730149821544,-0.11276066814344711,-0.15337654438725806
35,good,6,1,1,1,1,0,0,0,3.2991935834580146,1.026016528654889,0.5498655972430024,0.32916236805686955,0.5737267363971018,3.2991935834580146,1.4840791220359035,0.01491317512416529,0.9639750100817824,0.004535076270363334,3.7068685669854706,-1.026016528654889,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.5685363511868176,-0.15337654438725806
36,good,6,1,1,1,1,0,0,0,5.308519091167022,1.9395630337539331,0.8847531818611704,1.0713983560482834,1.035083743495319,5.308519091167022,2.584681372954217,0.02748505038516503,0.9702948776767357,0.0033425677821291378,3.382590833924647,0.832869426116284,-0.6459305997449051,1.9395630337539331,0.4968730149821544,-1.2399064721824877,-0.15337654438725806
37,good,6,1,1,1,1,0,0,0,5.980023470903177,1.9395630337539331,0.9966705784838629,1.3478726863191666,1.160979192888127,5.980023470903177,3.0563035720943184,0.095635444532891,0.9570092091519073,0.004568895417147463,2.3497168044134824,-1.247312475651457,1.9249374589412838,1.9395630337539331,0.4968730149821544,-0.21796094318709092,-0.15337654438725806
38,good,6,1,1,1,1,0,0,0,2.7327614608597877,0.5935840357210184,0.4554602434766313,0.22515657431636968,0.4745066641432654,2.7327614608597877,1.1694919882510308,0.01960769069853208,0.9625568045380486,0.003759603528627719,3.978765330209785,0.43453672152246126,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.5935840357210184,-0.15337654438725806
39,good,6,1,1,1,1,0,0,0,5.069122350548946,1.9395630337539331,0.844853725091491,0.9359580900279659,0.9674492700022911,5.069122350548946,2.5593885378770973,0.002998215741629125,0.9727460063099387,0.0032414983445844753,3.2660585192676774,-0.3178694982658707,1.2822204442697365,1.9395630337539331,0.4968730149821544,-0.8792198148899948,-0.15337654438725806
40,good,6,1,1,1,1,0,0,0,4.700445898037747,1.9395630337539331,0.7834076496729577,0.8332017032075968,0.912798829538906,4.700445898037747,2.35846390943496,0.03243991358486684,0.9668387211712972,0.003937245465248192,3.62186594261142,0.832869426116284,-0.5388110972996472,1.9395630337539331,0.4968730149821544,-0.7389527814984698,-0.15337654438725806
41,good,6,1,1,1,1,0,0,0,4.020035174180647,1.2822204442697365,0.6700058623634412,0.5508658368030072,0.7422033662029613,4.020035174180647,1.854424817659335,0.006854224703112826,0.9615620442732334,0.003705315311534185,2.979767297350562,-0.8932389604569481,1.2822204442697365,-0.515580046947248,0.4968730149821544,0.6787461631373015,-0.15337654438725806
42,good,6,1,1,1,1,0,0,0,4.388836857407617,1.9395630337539331,0.7314728095679363,0.9120584599017536,0.955017518112497,4.388836857407617,2.4267181413677066,0.019013954064466546,0.964702875984991,0.0033365586703687526,3.737901152736338,-1.247312475651457,-0.0032135850733578577,1.9395630337539331,0.4968730149821544,0.5484982035594568,-0.15337654438725806
43,good,6,1,1,1,1,0,0,0,2.480151954168702,0.6276838240610662,0.413358659028117,0.14569225164361035,0.3816965439241104,2.480151954168702,1.1146242738160612,0.02040625649325385,0.9581238760438765,0.004865172062035744,3.556004765517578,-0.6276838240610662,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.14782742649132838,-0.15337654438725806
44,good,6,1,1,1,1,0,0,0,4.238961714603498,2.0125866566448884,0.706493619100583,0.7617508453707922,0.8727833897198045,4.238961714603498,2.3112251983437,0.03467177916141053,0.9650056480276141,0.0036787130031353385,3.430729665335841,0.832869426116284,0.2110254198171579,-0.515580046947248,-2.0125866566448884,-0.5135236206906616,-0.15337654438725806
45,good,6,1,1,1,1,0,0,0,2.1711145908024028,0.5388110972996472,0.36185243180040044,0.13428785942759192,0.36645307943526945,2.1711145908024028,1.0182140956468235,0.0033036414180149104,0.9599159574826153,0.004320815840617073,2.951386325152201,-0.008055172470675179,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.4584187147154196,-0.15337654438725806
46,good,6,1,1,1,1,0,0,0,2.439029927011663,0.832869426116284,0.40650498783527717,0.20881480265749772,0.4569625834327114,2.439029927011663,1.1518948696408937,0.012222061552471145,0.9672268839504479,0.003500009956546266,2.9009501628813137,0.832869426116284,-0.2174525899638736,-0.515580046947248,0.4968730149821544,0.222878304614845,-0.15337654438725806
47,good,6,1,1,1,1,0,0,0,2.7303312129063952,0.832869426116284,0.4550552021510659,0.2568137870259027,0.5067679814529551,2.7303312129063952,1.2479578485848775,0.03418075289181538,0.9620359276135841,0.003947172135501018,3.1310621430615106,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.19282108317380392,-0.15337654438725806
48,good,6,1,1,1,1,0,0,0,1.9880362424108302,0.5388110972996472,0.3313393737351384,0.12640899935027727,0.3555404327924987,1.9880362424108302,0.9349883421208557,0.011910216400425638,0.9604476601307055,0.0041288532954051145,2.6927034732324167,0.0804632063279521,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.20293233246657036,-0.15337654438725806
49,good,6,1,1,1,1,0,0,0,3.2914915219515817,0.832869426116284,0.5485819203252637,0.3370224493486264,0.5805363462769807,3.2914915219515817,1.4452358843942272,0.025512368843804874,0.9697245912162324,0.003470894609310865,2.827154386637552,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.7539813922189903,-0.15337654438725806
50,good,6,1,1,1,1,0,0,0,2.7870397240727813,0.6036031095346988,0.4645066206787969,0.23285449982921258,0.4825499972326314,2.7870397240727813,1.191691897649883,0.017088038201984214,0.959750909236778,0.004309977696751146,3.4310845205192533,0.47879591092177487,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.6036031095346988,-0.15337654438725806
51,bad,6,1,1,1,1,0,0,0,13.381824864534007,4.473717081614647,2.230304144089001,5.038977954882443,2.244766792983726,13.381824864534007,6.454269045419429,0.005021866872098206,0.9736995970980831,0.002474075191024057,2.2495785980065617,0.832869426116284,-0.5388110972996472,1.9395630337539331,-2.0125866566448884,3.5842775691046067,4.473717081614647
52,good,6,1,1,1,1,0,0,0,2.860671347963326,0.832869426116284,0.4767785579938877,0.269650999282564,0.5192793075817329,2.860671347963326,1.2746183721791593,0.00906520175937222,0.9549412924124804,0.00410774330317298,3.6092802573518235,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.32316121823073474,-0.15337654438725806
53,good,6,1,1,1,1,0,0,0,3.4270041098948485,0.8932389604569481,0.5711673516491415,0.22084661899693983,0.46994320826770103,3.4270041098948485,1.5204836493386509,0.021679741571295357,0.9611688354870886,0.003795712766883794,3.246212669400155,-0.8932389604569481,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.829124445821593,-0.15337654438725806
54,good,6,1,1,1,1,0,0,0,3.171468047312647,0.8391435196352733,0.5285780078854412,0.18904732880480904,0.4347957322752939,3.171468047312647,1.3873341956078236,0.0012447140892140821,0.953062178004721,0.004592788521336783,2.720942026368885,-0.6276838240610662,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.8391435196352733,-0.15337654438725806
55,good,6,1,1,1,1,0,0,0,6.08581940464355,2.0125866566448884,1.0143032341072582,1.5190181181274616,1.2324845305834315,6.08581940464355,3.0315561036733394,0.025759074551687952,0.9711228572570888,0.0034395407834601874,3.479665588413528,0.832869426116284,-0.5388110972996472,1.9395630337539331,-2.0125866566448884,0.608612646441539,-0.15337654438725806
56,good,6,1,1,1,1,0,0,0,2.9216124336076565,0.7886102367169704,0.4869354056012761,0.2685758200692207,0.5182430125618875,2.9216124336076565,1.2774768158929777,0.02973935130547375,0.9668202143557585,0.0037523966216777955,3.0911289051800024,0.7886102367169704,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.4283614932743785,-0.15337654438725806
57,good,6,1,1,1,1,0,0,0,4.61741126523205,1.9249374589412838,0.7695685442053417,0.6040151892071198,0.7771841411191558,4.61741126523205,2.3273609691734167,0.006180732070436542,0.9676388386831711,0.003542092503501742,3.525999582301665,0.832869426116284,1.9249374589412838,-0.515580046947248,0.4968730149821544,0.693774773857822,-0.15337654438725806
58,good,6,1,1,1,1,0,0,0,2.7704996836402027,0.832869426116284,0.4617499472733671,0.26207481771140473,0.5119324347132195,2.7704996836402027,1.2547919962919531,0.014331188764451622,0.9505649604865568,0.00434821619876548,3.541499262661973,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.23298955390761145,-0.15337654438725806
59,good,6,1,1,1,1,0,0,0,5.542091727366729,2.0125866566448884,0.9236819545611215,1.4582244816077778,1.2075696591119611,5.542091727366729,2.9579492451161786,0.01162473026892969,0.9673872960895319,0.0034933774547858815,3.57071459097334,0.832869426116284,1.9249374589412838,-0.515580046947248,-2.0125866566448884,-0.10274159432976675,-0.15337654438725806
60,good,6,1,1,1,1,0,0,0,3.895381980828149,1.6035789516055101,0.6492303301380248,0.5399386616959913,0.7348051862201241,3.895381980828149,1.9716178205020736,0.013227311632055698,0.9706263584330437,0.003166474221643182,2.969548978686307,0.832869426116284,1.6035789516055101,-0.515580046947248,0.4968730149821544,-0.2931039967896936,-0.15337654438725806
61,good,6,1,1,1,1,0,0,0,3.216256292869893,0.832869426116284,0.5360427154783155,0.31234269637581863,0.5588762800261061,3.216256292869893,1.4074498839041785,0.02941520570640228,0.9673683388142943,0.00380883254510459,3.217343106331276,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.6787461631373015,-0.15337654438725806
62,good,6,1,1,1,1,0,0,0,3.211338931442139,0.832869426116284,0.5352231552403565,0.3205844878550338,0.5662018084173114,3.211338931442139,1.4050850777592088,0.0004988740860495239,0.9692039390778774,0.0032488326974526426,3.4312123791331106,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.6738288017095474,-0.15337654438725806
63,good,6,1,1,1,1,0,0,0,6.020577907085024,1.9249374589412838,1.0034296511808374,1.4006479534475247,1.1834897352522855,6.020577907085024,2.938496044124443,0.01099677466828172,0.9714167429025575,0.0031470448829792235,3.8730103888728022,-1.6899043696445937,1.9249374589412838,-0.515580046947248,0.4968730149821544,-1.2399064721824877,-0.15337654438725806
64,good,6,1,1,1,1,0,0,0,3.848688718352643,1.6456451802452798,0.6414481197254405,0.5346092091634899,0.7311697539993636,3.848688718352643,1.9450194820264004,0.056430337131162245,0.9326548899327964,0.005917378132759797,3.413122817002495,-1.6456451802452798,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.498402834491055,-0.15337654438725806
65,good,6,1,1,1,1,0,0,0,3.9676056352398135,1.9395630337539331,0.6612676058733022,0.7856775361676661,0.8863845306455128,3.9676056352398135,2.2024190741727105,0.0010639816838443395,0.970018571092325,0.0033454590926231625,3.6664319030138204,-0.7162022028596935,-0.5388110972996472,1.9395630337539331,0.4968730149821544,-0.12277974195712747,-0.15337654438725806
66,good,6,1,1,1,1,0,0,0,5.370129824645108,1.9395630337539331,0.8950216374408514,1.098842623794658,1.0482569455027035,5.370129824645108,2.611630480377738,0.007211885636630271,0.9727235115417375,0.0027111224614685086,3.4059151218888823,0.832869426116284,-1.2886476144164523,1.9395630337539331,0.4968730149821544,-0.6588001909890269,-0.15337654438725806
67,good,6,1,1,1,1,0,0,0,3.777416601915079,1.2399064721824877,0.6295694336525132,0.47488194330493605,0.6891167849537088,3.777416601915079,1.7485956883992078,0.0005585905309778704,0.9609991265063689,0.003936563022267331,3.8365860008318173,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-1.2399064721824877,-0.15337654438725806
68,good,6,1,1,1,1,0,0,0,2.8306141265222853,0.832869426116284,0.47176902108704755,0.266874650825301,0.5165991200392244,2.8306141265222853,1.267331359456701,0.009838614183995627,0.9499999948236422,0.004540495062247528,3.186224268805086,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.2931039967896936,-0.15337654438725806
69,good,6,1,1,1,1,0,0,0,3.1211672671190156,0.832869426116284,0.5201945445198359,0.3042248952765267,0.5515658576058953,3.1211672671190156,1.3641387303901287,0.006836739777385333,0.9559893756255958,0.005032852478005416,2.543010332839001,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.5836571373864241,-0.15337654438725806
70,good,6,1,1,1,1,0,0,0,2.817504743203379,0.832869426116284,0.4695841238672298,0.2788086423514184,0.5280233350444072,2.817504743203379,1.294995585650364,0.0039584578592367385,0.949001527169933,0.005389359748712223,3.752998260435212,0.832869426116284,-0.6459305997449051,-0.515580046947248,0.4968730149821544,-0.17287511102552927,-0.15337654438725806
71,good,6,1,1,1,1,0,0,0,4.336308694371339,2.0125866566448884,0.7227181157285565,0.702553489868115,0.8381846394847111,4.336308694371339,2.3246458123404965,0.009803990219112548,0.964664077524795,0.003662365779729412,2.2474124243447617,0.832869426116284,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,-0.2830849229760133,-0.15337654438725806
72,good,6,1,1,1,1,0,0,0,4.70767510503426,1.9249374589412838,0.7846125175057099,0.8348318169400479,0.9136913138144895,4.70767510503426,2.3558442630403857,0.03307633535612775,0.9649821871584486,0.003987500249699985,4.103897356684095,0.832869426116284,1.9249374589412838,-0.515580046947248,0.4968730149821544,-0.7840386136600314,-0.15337654438725806
73,good,6,1,1,1,1,0,0,0,3.3666345755541847,0.832869426116284,0.5611057625923641,0.3540537867085587,0.5950241900196652,3.3666345755541847,1.4858217148726964,0.0453918493891332,0.9649948317793902,0.0038692385816665206,4.064522204421374,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.829124445821593,-0.15337654438725806
74,good,6,1,1,1,1,0,0,0,2.8356236634291254,0.832869426116284,0.4726039439048542,0.2673199481653858,0.517029929661123,2.8356236634291254,1.2684993104851543,0.009417858033964287,0.9506178037937182,0.004514447911719267,3.24247845713032,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.2981135336965338,-0.15337654438725806
75,good,6,1,1,1,1,0,0,0,5.060007488329061,1.9395630337539331,0.8433345813881769,1.1754171000373566,1.0841665462636987,5.060007488329061,2.6577528269805133,0.001399417778183063,0.9682297749763324,0.003757692923907304,3.457958651562702,-1.6013859908459662,-0.6459305997449051,1.9395630337539331,0.4968730149821544,0.222878304614845,-0.15337654438725806
76,good,6,1,1,1,1,0,0,0,5.614412799463825,1.9395630337539331,0.9357354665773041,1.2853831262484698,1.1337473820249684,5.614412799463825,2.789213614830037,0.04228809947412165,0.9758446255319667,0.0023111682706465787,3.4971640218687075,-1.6899043696445937,-0.6459305997449051,1.9395630337539331,0.4968730149821544,0.6887652369509819,-0.15337654438725806
77,good,6,1,1,1,1,0,0,0,2.8914630366875294,0.7886102367169704,0.48191050611458824,0.26154585506776823,0.5114155405027973,2.8914630366875294,1.2676854183537227,0.052604844251729815,0.9609727087873612,0.004132770482652209,3.1752465497811277,0.7886102367169704,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.39821209635425137,-0.15337654438725806
78,good,6,1,1,1,1,0,0,0,4.399781508148249,1.9395630337539331,0.7332969180247081,0.6154919549401142,0.7845329533806176,4.399781508148249,2.2821913839645642,0.04686246373262514,0.9650973149177428,0.003700045652081563,3.3848150477270895,0.832869426116284,-0.5388110972996472,1.9395630337539331,0.4968730149821544,0.4382883916089728,-0.15337654438725806
79,good,6,1,1,1,1,0,0,0,2.5700260318875094,0.832869426116284,0.42833767198125156,0.2528830353156301,0.5028747710072857,2.5700260318875094,1.2334002211858182,0.0050440602787670446,0.9670278356785809,0.003609829692780723,3.0684998618607366,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.03251590215491814,-0.15337654438725806
80,good,6,1,1,1,1,0,0,0,3.436768092249947,0.8992579625173556,0.5727946820416578,0.3713648066845681,0.609397084571766,3.436768092249947,1.526068053816455,0.01558753995704797,0.9638681521089567,0.004492178652099034,3.508961125409742,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.8992579625173556,-0.15337654438725806
81,good,6,1,1,1,1,0,0,0,3.151224488560057,0.832869426116284,0.5252040814266762,0.3094271382024858,0.5562617533162655,3.151224488560057,1.3772669080317308,0.006682574841992309,0.9605842565778675,0.004252053412610424,2.5130376055502555,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.6137143588274652,-0.15337654438725806
82,good,6,1,1,1,1,0,0,0,2.5620665688262783,0.6115734791197158,0.4270110948043797,0.21380989992022004,0.46239582601946144,2.5620665688262783,1.133068585014538,0.08996024874213909,0.9618029555666164,0.004331000979605865,2.014829390544252,0.6115734791197158,0.2110254198171579,-0.515580046947248,0.4968730149821544,-0.5736380635727437,-0.15337654438725806
83,good,6,1,1,1,1,0,0,0,6.124710363293636,1.9395630337539331,1.0207850605489395,1.4451617602048987,1.2021488095094128,6.124710363293636,2.988670897772432,0.013470931466243292,0.9651724595500664,0.0035655764622551504,3.047756106090021,-1.6456451802452798,-1.39576711686171,1.9395630337539331,0.4968730149821544,-0.4934854730633009,-0.15337654438725806
84,good,6,1,1,1,1,0,0,0,2.5600991335529155,0.832869426116284,0.4266831889254859,0.2531804717193809,0.503170420155419,2.5600991335529155,1.2331784480852201,0.03528648542044074,0.9628850264294186,0.004313143224223758,3.482827143493769,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.02258900382032385,-0.15337654438725806
85,good,6,1,1,1,1,0,0,0,2.6551881593037927,0.832869426116284,0.44253135988396547,0.25408244961930215,0.5040659179306831,2.6551881593037927,1.2385745598760043,0.03138616464101203,0.96655557059172,0.003190244662347968,2.9407874317802296,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.11767802957120121,-0.15337654438725806
86,good,6,1,1,1,1,0,0,0,3.95724524477863,1.7341635590439073,0.6595408741297717,0.5806682173090477,0.762015890457048,3.95724524477863,2.02550034367431,0.003526012087660922,0.9654714104861425,0.003846376697689801,2.995690438873109,-1.7341635590439073,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.5184409821184157,-0.15337654438725806
87,good,6,1,1,1,1,0,0,0,3.1111481933053353,0.832869426116284,0.5185246988842226,0.30254658199014256,0.5500423456336272,3.1111481933053353,1.3598821455213552,0.007963135060886434,0.9549847065993597,0.005216548381753467,2.5007747056112253,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.5736380635727437,-0.15337654438725806
88,good,6,1,1,1,1,0,0,0,6.194424376505435,2.0125866566448884,1.032404062750906,0.4632853358041658,0.680650670905543,6.194424376505435,3.02900328615412,0.003114356151639957,0.9639415704865782,0.0038060001913816774,4.300434387950625,-1.7341635590439073,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,-1.2399064721824877,-0.15337654438725806
89,good,6,1,1,1,1,0,0,0,4.425792524518647,1.9249374589412838,0.7376320874197745,0.9626665628694994,0.9811557281438555,4.425792524518647,2.4093767124384033,0.011296351265054448,0.9721881159950831,0.0027180988644183593,3.802741911210024,-1.247312475651457,1.9249374589412838,-0.515580046947248,0.4968730149821544,-0.0877129836092462,-0.15337654438725806
90,good,6,1,1,1,1,0,0,0,4.155965365725092,2.0125866566448884,0.6926608942875153,0.7168098166118507,0.8466462169122654,4.155965365725092,2.3096313373396398,0.08807755624005367,0.9585614682550403,0.004640703285914163,3.387731924506025,0.832869426116284,-0.5388110972996472,-0.515580046947248,-2.0125866566448884,-0.10274159432976675,-0.15337654438725806
91,good,6,1,1,1,1,0,0,0,2.5901563549939564,0.832869426116284,0.43169272583232604,0.25369822877475445,0.5036846521135565,2.5901563549939564,1.2340949909802517,0.04973014743582842,0.9596939013816024,0.004576554648687028,3.5126142753764156,0.832869426116284,-0.5388110972996472,-0.515580046947248,0.4968730149821544,-0.052646225261364935,-0.15337654438725806
92,good,6,1,1,1,1,0,0,0,5.201399588721764,1.9395630337539331,0.8668999314536273,1.0426077479876572,1.021081655886373,5.201399588721764,2.560013448906653,0.03717334747952731,0.9660511328881604,0.00371194592792543,3.027372026069486,0.832869426116284,-0.5388110972996472,1.9395630337539331,0.4968730149821544,-1.2399064721824877,-0.15337654438725806
93,good,6,1,1,1,1,0,0,0,1.9173477375559522,0.515580046947248,0.31955795625932537,0.11186589933265638,0.33446359941353315,1.9173477375559522,0.8527325469114623,0.020002774042017744,0.9553584404260111,0.004793772832221072,3.847440453450106,0.2574999639252067,0.2110254198171579,-0.515580046947248,0.4968730149821544,0.2829927474969272,-0.15337654438725806
94,good,6,1,1,1,1,0,0,0,5.640679744927419,1.9249374589412838,0.9401132908212365,1.2769296908572076,1.1300131374710685,5.640679744927419,2.7870166725031433,0.00014003198770236308,0.9715124452884196,0.003100009734887595,2.7506738798835633,-1.6456451802452798,1.9249374589412838,-0.515580046947248,0.4968730149821544,-0.9042674994241957,-0.15337654438725806
95,good,6,1,1,1,1,0,0,0,2.9240498667486667,0.9213878049149113,0.4873416444581111,0.2868702877944647,0.5356027331842741,2.9240498667486667,1.3282769130601872,0.019404789748260688,0.9650840828866147,0.003592565865135825,3.5249790801979275,0.9213878049149113,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.29802135821744774,-0.15337654438725806
96,good,6,1,1,1,1,0,0,0,5.545450098261557,1.9395630337539331,0.9242416830435928,0.6494189192986225,0.8058653233007501,5.545450098261557,2.910413127947041,0.0030394824252758103,0.9643435416665015,0.003729236232644244,4.111182350642153,0.832869426116284,1.9249374589412838,1.9395630337539331,0.4968730149821544,0.19783062008064412,-0.15337654438725806
97,good,6,1,1,1,1,0,0,0,3.513049745594351,1.6456451802452798,0.5855082909323918,0.45984643734779823,0.6781197809736847,3.513049745594351,1.8871108803458505,0.01000097380638809,0.938463565714997,0.005840041492326347,2.565472206709436,-1.6456451802452798,-0.5388110972996472,-0.515580046947248,0.4968730149821544,0.16276386173276286,-0.15337654438725806
98,good,6,1,1,1,1,0,0,0,4.951135339692603,1.9395630337539331,0.8251892232821004,0.9743137237377782,0.9870733122406756,4.951135339692603,2.4710228785162496,0.06263249388847227,0.9674643460967771,0.0034665776916935607,3.254916325846442,-1.1587940968528299,-0.5388110972996472,1.9395630337539331,0.4968730149821544,0.663717552416781,-0.15337654438725806
99,good,6,1,1,1,1,0,0,0,4.00985318438747,1.2822204442697365,0.6683088640645783,0.5266121667061265,0.7256804852730481,4.00985318438747,1.8453549905255093,0.04041957268456316,0.9720527131771137,0.002859921636695219,3.1339050475745127,0.832869426116284,1.2822204442697365,-0.515580046947248,0.4968730149821544,-0.7289337076847894,-0.15337654438725806
